id,c_reg,c_raj,name,name_raj,c_sti
data_ti_sprsti_140,5,3,БАХМУТСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ.(М.ГОРЛIВКА),М.ГОРЛIВКА,503
data_ti_sprsti_141,5,4,КОСТЯНТИНIВСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ. (М.ДЕБАЛЬЦЕВЕ),М.ДЕБАЛЬЦЕВЕ,504
data_ti_sprsti_142,5,5,КОСТЯНТИНIВСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ(ТОРЕЦЬКЕ ВIД-НЯ),М.ТОРЕЦЬК,505
data_ti_sprsti_143,5,6,ПОКРОВСЬКА ОДПI (МИРНОГРАДСЬКЕ ВIДДIЛЕННЯ),М.МИРНОГРАД,506
data_ti_sprsti_144,5,7,ДОБРОПIЛЬСЬКА ОДПI ГУ ДФС У ДОНЕЦЬКIЙ ОБЛАСТI,М.ДОБРОПIЛЛЯ,507
data_ti_sprsti_145,5,8,ВОЛНОВАСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ. (М.ДОКУЧАЄВСЬК),М.ДОКУЧАЄВСЬК,508
data_ti_sprsti_146,5,9,СДПI ПО РОБОТI З ВПП У М.ДОНЕЦЬКУ ДПС,М.ДОНЕЦЬК,509
data_ti_sprsti_147,5,10,ДПI У М.ДРУЖКIВЦI ГУ ДФС У ДОНЕЦЬКIЙ ОБЛАСТI,М.ДРУЖКIВКА,510
data_ti_sprsti_148,5,11,КОСТЯНТИНIВСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ.(М.ЄНАКIЄВО),М.ЄНАКIЄВО,511
data_ti_sprsti_149,5,12,СЛОВ'ЯНСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ.(М.ЖДАНIВКА),М.ЖДАНIВКА,512
data_ti_sprsti_150,5,13,СЛОВ'ЯНСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ.(М.КIРОВСЬКЕ),М.КIРОВСЬКЕ,513
data_ti_sprsti_151,5,14,КОСТЯНТИНIВСЬКА ОДПI ГУ ДФС У ДОНЕЦЬКIЙ ОБЛАСТI,М.КОСТЯНТИНIВКА,514
data_ti_sprsti_152,5,15,ДПI У М.КРАМАТОРСЬКУ ГУ ДФС У ДОНЕЦЬКIЙ ОБЛАСТI,М.КРАМАТОРСЬК,515
data_ti_sprsti_153,5,16,ПОКРОВСЬКА ОДПI ГУ ДФС У ДОНЕЦЬКIЙ ОБЛАСТI,М.ПОКРОВСЬК,516
data_ti_sprsti_154,5,17,СЛОВ'ЯНСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ.(ЛИМАНСЬКЕ ВIД),М.ЛИМАН,517
data_ti_sprsti_155,5,18,ПОКРОВСЬКА ОДПI (М.МАКIЇВКА),М.МАКIЇВКА,518
data_ti_sprsti_156,5,19,МАРIУПОЛЬСЬКА ОДПI ГУ ДФС У ДОНЕЦЬКIЙ ОБЛАСТI,М.МАРIУПОЛЬ,519
data_ti_sprsti_157,5,20,ПОКРОВСЬКА ОДПI (М. НОВОГРОДIВКА),М.НОВОГРОДIВКА,520
data_ti_sprsti_158,5,21,ПОКРОВСЬКА ОДПI (СЕЛИДIВСЬКЕ ВIДДIЛЕННЯ),М.СЕЛИДОВЕ,521
data_ti_sprsti_159,5,22,СЛОВ'ЯНСЬКА ОДПI ГУ ДФС У ДОНЕЦЬКIЙ ОБЛАСТI,М.СЛОВ'ЯНСЬК,522
data_ti_sprsti_160,5,23,КОСТЯНТИНIВСЬКА ОДПI ГУ ДФС У ДОНЕЦЬКIЙ ОБЛ.(М.СНIЖНЕ),М.СНIЖНЕ,523
data_ti_sprsti_161,5,24,КОСТЯНТИНIВСЬКА ОДПI ГУ ДФС (М.ЧИСТЯКОВЕ),М.ЧИСТЯКОВЕ,524
data_ti_sprsti_162,5,25,МАР'ЇНСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ.(ВУГЛЕДАРСЬКЕ ВIД-НЯ),М.ВУГЛЕДАР,525
data_ti_sprsti_163,5,26,КОСТЯНТИНIВСЬКА ОДПI ГУ ДФС (М.ХАРЦИЗЬК),М.ХАРЦИЗЬК,526
data_ti_sprsti_164,5,27,СЛОВ'ЯНСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ.(М.ШАХТАРСЬК),М.ШАХТАРСЬК,527
data_ti_sprsti_165,5,28,ПОКРОВСЬКА ОДПI (ЯСИНУВАТСЬКО-АВДIЇВСЬКЕ ВIД-НЯ),М.ЯСИНУВАТА,528
data_ti_sprsti_166,5,29,ДОБРОПIЛЬСЬКА ОДПI ГУ ДФС У ДОН О(ОЛЕКСАНДРIВСЬКЕ ВIД),ОЛЕКСАНДРIВСЬКИЙ Р-Н,529
data_ti_sprsti_167,5,30,ВОЛНОВАСЬКА ОДПI (АМВРОСIЇВСЬКИЙ Р-Н),АМВРОСIЇВСЬКИЙ Р-Н,530
data_ti_sprsti_168,5,31,БАХМУТСЬКА ОДПI ГУ ДФС У ДОН. ОБЛ (БАХМУТСЬКИЙ Р-Н),БАХМУТСЬКИЙ Р-Н,531
data_ti_sprsti_169,5,32,МАР'ЇНСЬКА ОДПI ГУ ДФС(ВЕЛИКОНОВОСIЛКIВСЬКЕ ВIД-НЯ),ВЕЛИКОНОВОСIЛКIВСЬКИЙ Р-Н,532
data_ti_sprsti_170,5,33,ВОЛНОВАСЬКА ОДПI ГУ ДФС У ДОНЕЦЬКIЙ ОБЛАСТI,ВОЛНОВАСЬКИЙ Р-Н,533
data_ti_sprsti_171,5,34,МАНГУСЬКА ОДПI ГУ ДФС У ДОН ОБЛ.(НIКОЛЬСЬКЕ ВIД-НЯ),НIКОЛЬСЬКИЙ Р-Н,534
data_ti_sprsti_172,5,35,ДОБРОПIЛЬСЬКА ОДПI ГУ ДФС У ДОН О.(ДОБРОПIЛЬСЬКИЙ Р-Н),ДОБРОПIЛЬСЬКИЙ Р-Н,535
data_ti_sprsti_173,5,36,КОСТЯНТИНIВСЬКА ОДПI ГУ ДФС (КОСТЯНТИНIВСЬКИЙ Р-Н),КОСТЯНТИНIВСЬКИЙ Р-Н,536
data_ti_sprsti_174,5,37,ПОКРОВСЬКА ОДПI (ПОКРОВСЬКИЙ РАЙОН),ПОКРОВСЬКИЙ Р-Н,537
data_ti_sprsti_175,5,38,МАР'ЇНСЬКА ОДПI ГУ ДФС У ДОНЕЦЬКIЙ ОБЛАСТI,МАР'ЇНСЬКИЙ Р-Н,538
data_ti_sprsti_176,5,39,ВОЛНОВАСЬКА ОДПI (НОВОАЗОВСЬКИЙ Р-Н),НОВОАЗОВСЬКИЙ Р-Н,539
data_ti_sprsti_177,5,40,МАНГУСЬКА ОДПI ГУ ДФС У ДОНЕЦЬКIЙ ОБЛАСТI,ПЕРШОТРАВНЕВИЙ Р-Н,540
data_ti_sprsti_178,5,41,СЛОВ'ЯНСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ.(СЛОВ'ЯНСЬКИЙ Р-Н),СЛОВ'ЯНСЬКИЙ Р-Н,541
data_ti_sprsti_179,5,42,ВОЛНОВАСЬКА ОДПI ГУ ДФСУ ДОН.ОБЛ.(СТАРОБЕШIВСЬКИЙ Р-Н),СТАРОБЄШЕВСЬКИЙ Р-Н,542
data_ti_sprsti_180,5,43,ВОЛНОВАСЬКА ОДПI ГУ ДФСУ ДОН.ОБЛ.(ТЕЛЬМАНIВСЬКИЙ Р-Н),ТЕЛЬМАНIВСЬКИЙ Р-Н,543
data_ti_sprsti_181,5,44,СЛОВ'ЯНСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ.(ШАХТАРСЬКИЙ Р-Н),ШАХТАРСЬКИЙ Р-Н,544
data_ti_sprsti_182,5,45,ПОКРОВСЬКА ОДПI (ЯСИНУВАТСЬКИЙ Р-Н),ЯСИНУВАТСЬКИЙ Р-Н,545
data_ti_sprsti_183,5,50,СЛОВ'ЯНСЬКА ОДПI,КРАСНОЛИМАНСЬКИЙ Р-Н,0
data_ti_sprsti_184,5,61,МАРIУПОЛЬСЬКА ОДПI (БУДЬОНIВСЬКИЙ Р-Н М.ДОНЕЦЬК),БУДЬОНIВСЬКИЙ Р-Н М.ДОНЕЦЬК,561
data_ti_sprsti_185,5,62,МАРIУПОЛЬСЬКА ОДПI (ПIВНIЧНЕ ВIДДIЛЕННЯ),ВОРОШИЛОВСЬКИЙ Р-Н М.ДОНЕЦЬК,562
data_ti_sprsti_186,5,63,МАРIУПОЛЬСЬКА ОДПI (КАЛIНIНСЬКИЙ Р-Н М.ДОНЕЦЬК),КАЛIНIНСЬКИЙ Р-Н М.ДОНЕЦЬК,563
data_ti_sprsti_187,5,64,МАРIУПОЛЬСЬКА ОДПI (КИЇВСЬКИЙ Р-Н М.ДОНЕЦЬК),КИЇВСЬКИЙ Р-Н М.ДОНЕЦЬК,564
data_ti_sprsti_188,5,65,МАРIУПОЛЬСЬКА ОДПI (КIРОВСЬКИЙ Р-Н М.ДОНЕЦЬК),КIРОВСЬКИЙ Р-Н М.ДОНЕЦЬК,565
data_ti_sprsti_189,5,66,МАРIУПОЛЬСЬКА ОДПI (КУЙБИШЕВСЬКИЙ Р-Н М.ДОНЕЦЬК),КУЙБИШЕВСЬКИЙ Р-Н М.ДОНЕЦЬК,566
data_ti_sprsti_190,5,67,МАРIУПОЛЬСЬКА ОДПI (ЛЕНIНСЬКИЙ Р-Н М.ДОНЕЦЬК),ЛЕНIНСЬКИЙ Р-Н М.ДОНЕЦЬК,567
data_ti_sprsti_191,5,68,МАРIУПОЛЬСЬКА ОДПI (ПЕТРОВСЬКИЙ Р-Н М.ДОНЕЦЬК),ПЕТРОВСЬКИЙ Р-Н М.ДОНЕЦЬК,568
data_ti_sprsti_192,5,69,МАРIУПОЛЬСЬКА ОДПI (ПРОЛЕТАРСЬКИЙ Р-Н М.ДОНЕЦЬК),ПРОЛЕТАРСЬКИЙ Р-Н М.ДОНЕЦЬК,569
data_ti_sprsti_193,5,71,БАХМУТСЬКА ОДПI ГУ ДФС У ДОН.О.(ЦЕНТР-МIСЬК.Р.ГОРЛIВК),ЦЕНТРАЛЬНО-МIСЬКИЙ Р-Н М.ГОРЛIВКА,571
data_ti_sprsti_194,5,72,БАХМУТСЬКА ОДПI ГУ ДФС У ДОН.О.(КАЛIНIН.Р-Н М.ГОРЛIВК),КАЛIНIНСЬКИЙ Р-Н М.ГОРЛIВКА,572
data_ti_sprsti_195,5,73,БАХМУТСЬКА ОДПI ГУ ДФС У ДОН.О.(МИКИТIВ.Р-Н М.ГОРЛIВК),МИКИТОВСЬКИЙ Р-Н М.ГОРЛIВКА,573
data_ti_sprsti_196,5,81,МАРIУПОЛЬСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ(ЦЕНТРАЛЬНЕ ВIД-НЯ),ЦЕНТРАЛЬНИЙ Р-Н М.МАРIУПОЛЬ,581
data_ti_sprsti_197,5,82,МАРIУПОЛЬСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ(КАЛЬМIУСЬКЕ ВIД-НЯ,КАЛЬМIУСЬКИЙ Р-Н М.МАРIУПОЛЬ,582
data_ti_sprsti_198,5,83,МАРIУПОЛЬСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ(ЛIВОБЕРЕЖНЕ ВIД-НЯ,ЛIВОБЕРЕЖНИЙ Р-Н М.МАРIУПОЛЬ,583
data_ti_sprsti_199,5,84,МАРIУПОЛЬСЬКА ОДПI ГУ ДФС У ДОН.ОБЛ(ПРИМОРСЬКЕ ВIД-НЯ),ПРИМОРСЬКИЙ Р-Н М.МАРIУПОЛЬ,584
data_ti_sprsti_200,5,91,ПОКРОВСЬКА ОДПI (ЦЕНТРАЛЬНО-МIСЬКИЙ Р-Н М. МАКIЇВКА),ЦЕНТРАЛЬНО-МIСЬКИЙ Р-Н М.МАКIЇВКА,591
data_ti_sprsti_201,5,92,ПОКРОВСЬКА ОДПI (ЧЕРВОНОГВАРДIЙСЬКИЙ Р-Н М. МАКIЇВКА,ЧЕРВОНОГВАРДIЙСЬКИЙ Р-Н М.МАКIЇВКА,592
data_ti_sprsti_202,5,93,ПОКРОВСЬКА ОДПI (КIРОВСЬКИЙ Р-Н М. МАКIЇВКА),КIРОВСЬКИЙ Р-Н М.МАКIЇВКА,593
data_ti_sprsti_203,5,94,ПОКРОВСЬКА ОДПI (СОВЄТСЬКИЙ Р-Н М. МАКIЇВКА),СОВЄТСЬКИЙ Р-Н М.МАКIЇВКА,594
data_ti_sprsti_204,5,95,ПОКРОВСЬКА ОДПI (ГIРНИЦЬКИЙ Р-Н М. МАКIЇВКА),ГIРНИЦЬКИЙ Р-Н М.МАКIЇВКА,595
data_ti_sprsti_205,6,1,АНДРУШIВСЬКЕ ВIДДIЛЕННЯ БЕРДИЧIВСЬКОЇ ОДПI,АНДРУШIВСЬКИЙ Р-Н,601
data_ti_sprsti_206,6,2,БАРАНIВСЬКЕ ВIДДIЛЕННЯ НОВОГРАД-ВОЛИНСЬКОЇ ОДПI,БАРАНIВСЬКИЙ Р-Н,602
data_ti_sprsti_207,6,3,БЕРДИЧIВСЬКА ОБ'ЄДНАНА ДПI,БЕРДИЧIВСЬКИЙ Р-Н,603
data_ti_sprsti_208,6,4,БРУСИЛIВСЬКЕ ВIДДIЛЕННЯ ЖИТОМИРСЬКОЇ ОДПI,БРУСИЛIВСЬКИЙ Р-Н,604
data_ti_sprsti_209,6,5,ХОРОШIВСЬКЕ ВIДДIЛЕННЯ КОРОСТЕНСЬКОЇ ОДПI,ХОРОШIВСЬКИЙ Р-Н,605
data_ti_sprsti_210,6,6,РОМАНIВСЬКЕ ВIДДIЛЕННЯ НОВОГРАД-ВОЛИНСЬКОЇ ОДПI,РОМАНIВСЬКИЙ Р-Н,606
data_ti_sprsti_211,6,7,ЄМIЛЬЧИНСЬКЕ ВIДДIЛЕННЯ НОВОГРАД-ВОЛИНСЬКОЇ ОДПI,ЄМIЛЬЧИНСЬКИЙ Р-Н,607
data_ti_sprsti_212,6,8,ЖИТОМИРСЬКА ОБ'ЄДНАНА ДПI (ЖИТОМИРСЬКИЙ РАЙОН),ЖИТОМИРСЬКИЙ Р-Н,608
data_ti_sprsti_213,6,9,КОРОСТЕНСЬКА ОБ'ЄДНАНА ДПI,КОРОСТЕНСЬКИЙ Р-Н,609
data_ti_sprsti_214,6,10,КОРОСТИШIВСЬКЕ ВIДДIЛЕННЯ ЖИТОМИРСЬКОЇ ОДПI,КОРОСТИШIВСЬКИЙ Р-Н,610
data_ti_sprsti_215,6,11,ЛУГИНСЬКЕ ВIДДIЛЕННЯ КОРОСТЕНСЬКОЇ ОДПI,ЛУГИНСЬКИЙ Р-Н,611
data_ti_sprsti_216,6,12,ЛЮБАРСЬКЕ ВIДДIЛЕННЯ БЕРДИЧIВСЬКОЇ ОДПI,ЛЮБАРСЬКИЙ Р-Н,612
data_ti_sprsti_217,6,13,МАЛИНСЬКА ОБ'ЄДНАНА ДПI,МАЛИНСЬКИЙ Р-Н,613
data_ti_sprsti_218,6,14,НАРОДИЦЬКЕ ВIДДIЛЕННЯ ОВРУЦЬКОЇ ОДПI,НАРОДИЦЬКИЙ Р-Н,614
data_ti_sprsti_219,6,15,НОВОГРАД-ВОЛИНСЬКА ОБ'ЄДНАНА ДПI ГУ ДФС,НОВОГРАД-ВОЛИНСЬКИЙ Р-Н,615
data_ti_sprsti_220,6,16,ОВРУЦЬКА ОБ'ЄДНАНА ДПI,ОВРУЦЬКИЙ Р-Н,616
data_ti_sprsti_221,6,17,ОЛЕВСЬКЕ ВIДДIЛЕННЯ КОРОСТЕНСЬКОЇ ОДПI,ОЛЕВСЬКИЙ Р-Н,617
data_ti_sprsti_222,6,18,ПОПIЛЬНЯНСЬКЕ ВIДДIЛЕННЯ БЕРДИЧIВСЬКОЇ ОДПI,ПОПIЛЬНЯНСЬКИЙ Р-Н,618
data_ti_sprsti_223,6,19,РАДОМИШЛЬСЬКЕ ВIДДIЛЕННЯ МАЛИНСЬКОЇ ОДПI,РАДОМИШЛЬСЬКИЙ Р-Н,619
data_ti_sprsti_224,6,20,РУЖИНСЬКЕ ВIДДIЛЕННЯ БЕРДИЧIВСЬКОЇ ОДПI,РУЖИНСЬКИЙ Р-Н,620
data_ti_sprsti_225,6,21,ПУЛИНСЬКЕ ВIДДIЛЕННЯ КОРОСТЕНСЬКОЇ ОДПI,ПУЛИНСЬКИЙ Р-Н,621
data_ti_sprsti_226,6,22,ЧЕРНЯХIВСЬКЕ ВIДДIЛЕННЯ КОРОСТЕНСЬКОЇ ОДПI,ЧЕРНЯХIВСЬКИЙ Р-Н,622
data_ti_sprsti_227,6,23,ЧУДНIВСЬКЕ ВIДДIЛЕННЯ БЕРДИЧIВСЬКОЇ ОДПI,ЧУДНIВСЬКИЙ Р-Н,623
data_ti_sprsti_228,6,24,БЕРДИЧIВСЬКА ОБ'ЄДНАНА ДПI (М.БЕРДИЧIВ),М.БЕРДИЧIВ,624
data_ti_sprsti_229,6,25,ЖИТОМИРСЬКА ОБ'ЄДНАНА ДПI ГУ ДФС У ЖИТОМИРСЬКIЙ ОБЛ.,М.ЖИТОМИР,625
data_ti_sprsti_230,6,26,КОРОСТЕНСЬКА ОБ'ЄДНАНА ДПI (М.КОРОСТЕНЬ),М.КОРОСТЕНЬ,626
data_ti_sprsti_231,6,27,НОВОГРАД-ВОЛИНСЬКА ОБ'ЄДНАНА ДПI (М.НОВОГРАД-ВОЛ),М.НОВОГРАД-ВОЛИНСЬКИЙ,627
data_ti_sprsti_232,6,28,ДПI У М. ЖИТОМИР,БОГУНСЬКИЙ Р-Н М.ЖИТОМИР,628
data_ti_sprsti_233,6,29,ДПI У М. ЖИТОМИР,КОРОЛЬОВСЬКИЙ Р-Н М.ЖИТОМИР,629
data_ti_sprsti_234,6,50,МАЛИНСЬКА ОБ'ЄДНАНА ДПI  (М.МАЛИН),М.МАЛИН,650
data_ti_sprsti_235,7,1,УЖГОРОДСЬКА ОДПI ГУ ДФС У ЗАК.ОБЛ.(ВIД-НЯ У М.УЖГОРОД),М.УЖГОРОД,701
data_ti_sprsti_236,7,2,МУКАЧIВСЬКА ОДПI ГУ ДФС У ЗАКАРПАТСЬК ОБЛ.(М.МУКАЧЕВО),М.МУКАЧЕВО,702
data_ti_sprsti_237,7,3,ВИНОГРАДIВСЬКА ОДПI ГУ ДФС У ЗАК.ОБЛ.(БЕРЕГIВСЬКИЙ Р-Н,БЕРЕГIВСЬКИЙ Р-Н,703
data_ti_sprsti_238,7,4,УЖГОРОДСЬКА ОДПI ГУ ДФС (ВЕЛИКОБЕРЕЗНЯНСЬКЕ ВIД-НЯ),ВЕЛИКОБЕРЕЗНЯНСЬКИЙ Р-Н,704
data_ti_sprsti_239,7,5,ВИНОГРАДIВСЬКА ОДПI ГУ ДФС У ЗАКАРПАТСЬКIЙ ОБЛ,ВИНОГРАДIВСЬКИЙ Р-Н,705
data_ti_sprsti_240,7,6,МУКАЧIВСЬКА ОДПI ГУ ДФС У ЗАК.ОБЛ.(ВОЛОВЕЦЬКЕ ВIД-НЯ),ВОЛОВЕЦЬКИЙ Р-Н,706
data_ti_sprsti_241,7,7,ХУСТСЬКА ОДПI ГУ ДФС У ЗАК.ОБЛ. (IРШАВСЬКЕ ВIД-НЯ),IРШАВСЬКИЙ Р-Н,707
data_ti_sprsti_242,7,8,ХУСТСЬКА ОДПI ГУ ДФС У ЗАК.ОБЛ. (МIЖГIРСЬКЕ ВIД-НЯ),МIЖГIРСЬКИЙ Р-Н,708
data_ti_sprsti_243,7,9,МУКАЧIВСЬКА ОДПI ГУ ДФС У ЗАКАРПАТСЬКIЙ ОБЛАСТI,МУКАЧIВСЬКИЙ Р-Н,709
data_ti_sprsti_244,7,10,УЖГОРОДСЬКА ОДПI ГУ ДФС У ЗАК.ОБЛ.(ПЕРЕЧИНСЬКЕ ВIД-НЯ),ПЕРЕЧИНСЬКИЙ Р-Н,710
data_ti_sprsti_245,7,11,ДПI У РАХIВСЬКОМУ Р-НI ГУ ДФС У ЗАКАРПАТСЬКIЙ ОБЛАСТI,РАХIВСЬКИЙ Р-Н,711
data_ti_sprsti_246,7,12,МУКАЧIВСЬКА ОДПI ГУ ДФС У ЗАК.ОБЛ. (СВАЛЯВСКЕ ВIД-НЯ),СВАЛЯВСЬКИЙ Р-Н,712
data_ti_sprsti_247,7,13,ДПI У ТЯЧIВСЬКОМУ Р-НI ГУ ДФС У ЗАКАРПАТСЬКIЙ ОБЛАСТI,ТЯЧIВСЬКИЙ Р-Н,713
data_ti_sprsti_248,7,14,УЖГОРОДСЬКА ОДПI ГУ ДФС У ЗАКАРПАТСЬКIЙ ОБЛАСТI,УЖГОРОДСЬКИЙ Р-Н,714
data_ti_sprsti_249,7,15,ХУСТСЬКА ОДПI ГУ ДФС У ЗАКАРПАТСЬКIЙ ОБЛАСТI,ХУСТСЬКИЙ Р-Н,715
data_ti_sprsti_250,7,17,ХУСТСЬКА ОДПI ГУ ДФС У ЗАКАРПАТСЬКIЙ ОБЛ. (М.ХУСТ),М.ХУСТ,717
data_ti_sprsti_251,7,18,ВИНОГРАДIВСЬКА ОДПI ГУ ДФС У ЗАК.ОБЛ. (М.БЕРЕГОВО),М.БЕРЕГОВО,718
data_ti_sprsti_252,7,51,УЖГОРОДСЬКА ОДПI ГУ ДФС У ЗАКАРПАТСЬКIЙ ОБЛАСТI(М.ЧОП),М.ЧОП,751
data_ti_sprsti_253,8,2,БЕРДЯНСЬКА ОДПI ГУ ДФС У ЗАПОРIЗЬКIЙ ОБЛ.,БЕРДЯНСЬКИЙ РАЙОН,802
data_ti_sprsti_254,8,3,ТОКМАЦЬКА ОДПI ГУ ДФС (ВАСИЛIВСЬКЕ ВIД-НЯ),ВАСИЛIВСЬКИЙ РАЙОН,803
data_ti_sprsti_255,8,4,ЕНЕРГОДАРСЬКА ОДПI ГУ ДФС (ВЕЛИКОБIЛОЗЕРСЬКЕ ВIД-НЯ),ВЕЛИКОБIЛОЗЕРСЬКИЙ РАЙОН,804
data_ti_sprsti_256,8,5,МЕЛIТОПОЛЬСЬКА ОДПI ГУ ДФС (ВЕСЕЛIВСЬКЕ ВIД-НЯ),ВЕСЕЛIВСЬКИЙ РАЙОН,805
data_ti_sprsti_257,8,6,ВIЛЬНЯНСЬКА OДПI ГУ ДФС (ВIЛЬНЯНСЬКЕ ВIД-НЯ),ВIЛЬНЯНСЬКИЙ РАЙОН,806
data_ti_sprsti_258,8,7,ПОЛОГIВСЬКА ОДПI ГУ ДФС (ГУЛЯЙПIЛЬСЬКЕ ВIД-НЯ),ГУЛЯЙПIЛЬСЬКИЙ РАЙОН,807
data_ti_sprsti_259,8,8,ВIЛЬНЯНСЬКА OДПI ГУ ДФС У ЗАПОРIЗЬКIЙ ОБЛ.,ЗАПОРIЗЬКИЙ РАЙОН,808
data_ti_sprsti_260,8,9,ЕНЕРГОДАРСЬКА ОДПI ГУ ДФС (КАМ'ЯНСЬКО-ДНIПРОВСЬКЕ ВIД),КАМ'ЯНСЬКО-ДНIПРОВСЬКИЙ РАЙОН,809
data_ti_sprsti_261,8,10,ПОЛОГIВСЬКА ОДПI ГУ ДФС (БIЛЬМАЦЬКЕ ВIД-НЯ),БIЛЬМАЦЬКИЙ РАЙОН,810
data_ti_sprsti_262,8,11,МЕЛIТОПОЛЬСЬКА ОДПI ГУ ДФС У ЗАПОРIЗЬКIЙ ОБЛ.,МЕЛIТОПОЛЬСЬКИЙ РАЙОН,811
data_ti_sprsti_263,8,12,ТОКМАЦЬКА ОДПI ГУ ДФС (МИХАЙЛIВСЬКЕ ВIД-НЯ),МИХАЙЛIВСЬКИЙ РАЙОН,812
data_ti_sprsti_264,8,13,ВIЛЬНЯНСЬКА OДПI ГУ ДФС (НОВОМИКОЛАЇВСЬКЕ ВIД-НЯ),НОВОМИКОЛАЇВСЬКИЙ РАЙОН,813
data_ti_sprsti_265,8,14,ПОЛОГIВСЬКА ОДПI ГУ ДФС (ОРIХIВСЬКЕ ВIД-НЯ),ОРIХIВСЬКИЙ РАЙОН,814
data_ti_sprsti_266,8,15,ПОЛОГIВСЬКА ОДПI ГУ ДФС У ЗАПОРIЗЬКIЙ ОБЛ.,ПОЛОГIВСЬКИЙ РАЙОН,815
data_ti_sprsti_267,8,16,МЕЛIТОПОЛЬСЬКА ОДПI ГУ ДФС (ПРИАЗОВСЬКЕ ВIД-НЯ),ПРИАЗОВСЬКИЙ РАЙОН,816
data_ti_sprsti_268,8,17,БЕРДЯНСЬКА ОДПI ГУ ДФС (ПРИМОРСЬКЕ ВIД-НЯ),ПРИМОРСЬКИЙ РАЙОН,817
data_ti_sprsti_269,8,18,ПОЛОГIВСЬКА ОДПI ГУ ДФС (РОЗIВСЬКЕ ВIД-НЯ),РОЗIВСЬКИЙ РАЙОН,818
data_ti_sprsti_270,8,19,ТОКМАЦЬКА ОДПI ГУ ДФС У ЗАПОРIЗЬКIЙ ОБЛ.,ТОКМАЦЬКИЙ РАЙОН,819
data_ti_sprsti_271,8,20,ТОКМАЦЬКА ОДПI ГУ ДФС (ЧЕРНIГIВСЬКЕ ВIД-НЯ),ЧЕРНIГIВСЬКИЙ РАЙОН,820
data_ti_sprsti_272,8,21,МЕЛIТОПОЛЬСЬКА ОДПI ГУ ДФС (ЯКИМIВСЬКЕ ВIД-НЯ),ЯКИМIВСЬКИЙ РАЙОН,821
data_ti_sprsti_273,8,22,БЕРДЯНСЬКА ОДПI ГУ ДФС У ЗАПОРIЗЬКIЙ ОБЛ.,М. БЕРДЯНСЬК,822
data_ti_sprsti_274,8,23,ЕНЕРГОДАРСЬКА ОДПI ГУ ДФС У ЗАПОРIЗЬКIЙ ОБЛ.,М.ЕНЕРГОДАР,823
data_ti_sprsti_275,8,24,СДПI ПО РОБОТI З ВПП У М.ЗАПОРIЖЖI  ДПС,М.ЗАПОРIЖЖЯ,824
data_ti_sprsti_276,8,25,ЗАПОРIЗЬКА ОДПI ГУ ДФС (ВIД-НЯ У ЗАВОДСЬКОМУ Р-НI М.ЗА,ЗАВОДСЬКИЙ Р-Н М.ЗАПОРIЖЖЯ,825
