id,c_reg,c_raj,name,name_raj,c_sti
data_ti_sprsti_277,8,26,ЗАПОРIЗЬКА ОДПI ГУ ДФС (ВIД-НЯ В ОЛЕКСАНДРIВСЬКОМУ Р-Н,ОЛЕКСАНДРIВСЬКИЙ РАЙОН М.ЗАПОРIЖЖЯ,826
data_ti_sprsti_278,8,27,ЗАПОРIЗЬКА ОДПI ГУ ДФС (ВIД-НЯ У КОМУНАРСЬКОМУ Р-НI М.,КОМУНАРСЬКИЙ РАЙОН М.ЗАПОРIЖЖЯ,827
data_ti_sprsti_279,8,28,ЗАПОРIЗЬКА ОДПI ГУ ДФС (ВIД-НЯ У ДНIПРОВСЬКОМУ Р-НI М.,ДНIПРОВСЬКИЙ РАЙОН М.ЗАПОРIЖЖЯ,828
data_ti_sprsti_280,8,29,ЗАПОРIЗЬКА ОДПI ГУ ДФС У ЗАПОРIЗЬКIЙ ОБЛАСТI,ВОЗНЕСЕНIВСЬКИЙ РАЙОН М.ЗАПОРIЖЖЯ,829
data_ti_sprsti_281,8,30,ЗАПОРIЗЬКА ОДПI ГУ ДФС (ВIД-НЯ У ШЕВЧЕНКIВСЬКОМУ Р-НI,ШЕВЧЕНКIВСЬКИЙ РАЙОН М.ЗАПОРIЖЖЯ,830
data_ti_sprsti_282,8,31,ЗАПОРIЗЬКА ОДПI ГУ ДФС (ВIД-НЯ У ХОРТИЦЬКОМУ Р-НI М.ЗА,ХОРТИЦЬКИЙ РАЙОН М.ЗАПОРIЖЖЯ,831
data_ti_sprsti_283,8,32,МЕЛIТОПОЛЬСЬКА ОДПI ГУ ДФС У ЗАПОРIЗЬКIЙ ОБЛ.,М.МЕЛIТОПОЛЬ,832
data_ti_sprsti_284,8,33,ТОКМАЦЬКА ОДПI ГУ ДФС У ЗАПОРIЗЬКIЙ ОБЛ.,М.ТОКМАК,833
data_ti_sprsti_285,9,1,НАДВIРНЯНСЬКА ОДПI ГУ ДФС (БОГОРОДЧАНСЬКЕ ВIДДIЛЕННЯ),БОГОРОДЧАНСЬКИЙ Р-Н,901
data_ti_sprsti_286,9,2,КОЛОМИЙСЬКА ОДПI ГУ ДФС (ВЕРХОВИНСЬКЕ ВIДДIЛЕННЯ),ВЕРХОВИНСЬКИЙ Р-Н,902
data_ti_sprsti_287,9,3,КАЛУСЬКА ОДПI ГУ ДФС (ГАЛИЦЬКЕ ВIДДIЛЕННЯ),ГАЛИЦЬКИЙ Р-Н,903
data_ti_sprsti_288,9,4,ТИСМЕНИЦЬКА ОДПI ГУ ДФС(ГОРОДЕНКIВСЬКЕ ВIДДIЛЕННЯ),ГОРОДЕНКIВСЬКИЙ Р-Н,904
data_ti_sprsti_289,9,5,ДОЛИНСЬКА ОДПI ГУ ДФС,ДОЛИНСЬКИЙ Р-Н,905
data_ti_sprsti_290,9,6,КАЛУСЬКА ОДПI ГУ ДФС,КАЛУСЬКИЙ Р-Н,906
data_ti_sprsti_291,9,7,КОЛОМИЙСЬКА ОДПI ГУ ДФС,КОЛОМИЙСЬКИЙ Р-Н,907
data_ti_sprsti_292,9,8,КОЛОМИЙСЬКА ОДПI ГУ ДФС (КОСIВСЬКЕ ВIДДIЛЕННЯ),КОСIВСЬКИЙ Р-Н,908
data_ti_sprsti_293,9,9,НАДВIРНЯНСЬКА ОДПI ГУ ДФС,НАДВIРНЯНСЬКИЙ Р-Н,909
data_ti_sprsti_294,9,10,КАЛУСЬКА ОДПI ГУ ДФС (РОГАТИНСЬКЕ ВIДДIЛЕННЯ),РОГАТИНСЬКИЙ Р-Н,910
data_ti_sprsti_295,9,11,ДОЛИНСЬКА ОДПI ГУ ДФС (РОЖНЯТIВСЬКЕ ВIДДIЛЕННЯ),РОЖНЯТIВСЬКИЙ Р-Н,911
data_ti_sprsti_296,9,12,КОЛОМИЙСЬКА ОДПI ГУ ДФС (СНЯТИНСЬКЕ ВIДДIЛЕННЯ),СНЯТИНСЬКИЙ Р-Н,912
data_ti_sprsti_297,9,13,ТИСМЕНИЦЬКА ОДПI ГУ ДФС,ТИСМЕНИЦЬКИЙ Р-Н,913
data_ti_sprsti_298,9,14,ТИСМЕНИЦЬКА ОДПI ГУ ДФС (ТЛУМАЦЬКЕ ВIДДIЛЕННЯ),ТЛУМАЦЬКИЙ Р-Н,914
data_ti_sprsti_299,9,15,ДПI У М.IВАНО-ФРАНКIВСЬКУ ГУ ДФС,М.IВАНО-ФРАНКIВСЬК,915
data_ti_sprsti_300,9,16,КАЛУСЬКА ОДПI ГУ ДФС,М.КАЛУШ,916
data_ti_sprsti_301,9,17,КОЛОМИЙСЬКА ОДПI ГУ ДФС,М.КОЛОМИЯ,917
data_ti_sprsti_302,9,18,НАДВIРНЯНСЬКА ОДПI ГУ ДФС (ЯРЕМЧАНСЬКЕ ВIДДIЛЕННЯ),М.ЯРЕМЧЕ,918
data_ti_sprsti_303,9,20,ДОЛИНСЬКА ОДПI ГУ ДФС (БОЛЕХIВСЬКЕ ВIДДIЛЕННЯ),М.БОЛЕХIВ,920
data_ti_sprsti_304,9,21,КАЛУСЬКА ОДПI ГУ ДФС (ГАЛИЦЬКЕ ВIДДIЛЕННЯ),М.БУРШТИН,921
data_ti_sprsti_305,10,1,БАРИШIВСЬКО-БЕРЕЗАНСЬКЕ ВIДДIЛЕННЯ (БАРИШIВСЬКИЙ Р-Н),БАРИШIВСЬКИЙ Р-Н,1001
data_ti_sprsti_306,10,2,БIЛОЦЕРКIВСЬКА ОДПI ГУ ДФС У КИЇВСЬКIЙ ОБЛАСТI,БIЛОЦЕРКIВСЬКИЙ РАЙОН,1002
data_ti_sprsti_307,10,3,БОГУСЛАВСЬКЕ ВIДДIЛЕННЯ БIЛОЦЕРКIВСЬКОЇ ОДПI,БОГУСЛАВСЬКИЙ Р-Н,1003
data_ti_sprsti_308,10,4,"БОРИСПIЛЬСЬКЕ ВIДДIЛЕН, (БОРИСП. Р-Н.)БРОВАРСЬКОЇ ОДПI",БОРИСПIЛЬСЬКИЙ РАЙОН,1004
data_ti_sprsti_309,10,5,ВИШГОРОДСЬКА ОДПI БОРОДЯНСЬКЕ ВIДДIЛЕННЯ,СМТ. БОРОДЯНКА,1005
data_ti_sprsti_310,10,6,БРОВАРСЬКА ОДПI (БРОВАРСЬКИЙ Р-Н) ГУ ДФС У КИЇВСЬКIЙ,БРОВАРСЬКИЙ РАЙОН,1006
data_ti_sprsti_311,10,7,КИЕВО-СВЯТОШИНСЬКА ОДПI (ВАСИЛЬКIВСЬКЕ ВIДДIЛЕННЯ),ВАСИЛЬКIВСЬКИЙ Р-Н,1007
data_ti_sprsti_312,10,8,ВИШГОРОДСЬКА ОДПI ГУ ДФС У КИЇВСЬКIЙ ОБЛАСТI,ВИШГОРОДСЬКИЙ РАЙОН,1008
data_ti_sprsti_313,10,9,ВОЛОДАРСЬКЕ ВIДДIЛЕННЯ БIЛОЦЕРКIВСЬКОЇ ОДПI,ВОЛОДАРСЬКИЙ Р-Н,1009
data_ti_sprsti_314,10,10,ЗГУРIВСЬКЕ ВIДДIЛЕННЯ БРОВАРСЬКОЇ ОДПI,ЗГУРIВСЬКИЙ Р-Н,1010
data_ti_sprsti_315,10,11,ВИШГОРОДСЬКА ОДПI IВАНКIВСЬКЕ ВIДДIЛЕННЯ,IВАНКIВСЬКИЙ РАЙОН,1011
data_ti_sprsti_316,10,12,КАГАРЛИЦЬКЕ ВIДIЛЕННЯ БIЛОЦЕРКIВСЬКОЇ ОДПI,КАГАРЛИЦЬКИЙ Р-Н,1012
data_ti_sprsti_317,10,13,КИЕВО-СВЯТОШИНСЬКА ОДПI ГУ ДФС У КИЇВСЬКIЙ ОБЛАСТI,КИЄВО-СВЯТОШИНСЬКИЙ Р-Н,1013
data_ti_sprsti_318,10,14,ВИШГОРОДСЬКА ОДПI МАКАРIВСЬКЕ ВIДДIЛЕННЯ,МАКАРIВСЬКИЙ Р-Н,1014
data_ti_sprsti_319,10,15,МИРОНIВСЬКЕ ВIДДIЛЕННЯ БIЛОЦЕРКIВСЬКОЇ ОДПI,МИРОНIВСЬКИЙ Р-Н,1015
data_ti_sprsti_320,10,16,КИЕВО-СВЯТОШИНСЬКА ОДПI (ОБУХIВСЬКЕ ВIДДIЛЕННЯ),ОБУХIВСЬКИЙ Р-Н,1016
data_ti_sprsti_321,10,17,ПЕРЕЯСЛАВ-ХМЕЛЬНИЦЬКЕ ВIД (ПЕРЕЯСЛ-ХМ. Р-Н) БРОВ.ОДПI,ПЕРЕЯСЛАВ-ХМЕЛЬНИЦЬКИЙ Р-Н,1017
data_ti_sprsti_322,10,18,ВИШГОРОДСЬКА ОДПI ПОЛIСЬКЕ ВIДДIЛЕННЯ,ПОЛIСЬКИЙ РАЙОН,1018
data_ti_sprsti_323,10,19,РОКИТНЯНСЬКЕ ВIДДIЛЕННЯ БIЛОЦЕРКIВСЬКОЇ ОДПI,РОКИТНЯНСЬКИЙ РАЙОН,1019
data_ti_sprsti_324,10,20,СКВИРСЬКЕ ВIДДIЛЕННЯ БIЛОЦЕРКIВСЬКОЇ ОДПI,СКВИРСЬКИЙ Р-Н,1020
data_ti_sprsti_325,10,21,СТАВИЩЕНСЬКЕ ВIДДIЛЕННЯ БIЛОЦЕРКIВСЬКОЇ ОДПI,СТАВИЩЕНСЬКИЙ Р-Н,1021
data_ti_sprsti_326,10,22,ТАРАЩАНСЬКЕ ВIДДIЛЕННЯ БIЛОЦЕРКIВСЬКОЇ ОДПI,ТАРАЩАНСЬКИЙ РАЙОН,1022
data_ti_sprsti_327,10,23,ТЕТIЇВСЬКЕ ВIДДIЛЕННЯ БIЛОЦЕРКIВСЬКОЇ ОДПI,ТЕТIЇВСЬКИЙ Р-Н,1023
data_ti_sprsti_328,10,24,КИЕВО-СВЯТОШИНСЬКА ОДПI (ФАСТIВСЬКЕ ВIДДIЛЕННЯ),ФАСТIВСЬКИЙ Р-Н,1024
data_ti_sprsti_329,10,25,ЯГОТИНСЬКЕ ВIДДIЛЕННЯ БРОВАРСЬКОЇ ОДПI,ЯГОТИНСЬКИЙ Р-Н,1025
data_ti_sprsti_330,10,26,БАРИШIВСЬКО-БЕРЕЗАНСЬКЕ ВIДДIЛЕННЯ (М.БЕРЕЗАНЬ),М.БЕРЕЗАНЬ,1026
data_ti_sprsti_331,10,27,БIЛОЦЕРКIВСЬКА ОДПI ГУ ДФС У КИЇВСЬКIЙ ОБЛАСТI,М.БIЛА ЦЕРКВА,1027
data_ti_sprsti_332,10,28,БОРИСПIЛЬСЬКЕ ВIДДIЛЕННЯ (М.БОРИСП.) БРОВАРСЬКОЇ ОДПI,М.БОРИСПIЛЬ,1028
data_ti_sprsti_333,10,29,БРОВАРСЬКА ОДПI (М.БРОВАРИ) ГУ ДФС У КИЇВСЬКIЙ ОБЛАСТI,М.БРОВАРИ,1029
data_ti_sprsti_334,10,30,КИЕВО-СВЯТОШИНСЬКА ОДПI (ВАСИЛЬКIВСЬКЕ В. М.ВАСИЛЬКIВ),М.ВАСИЛЬКIВ,1030
data_ti_sprsti_335,10,31,ВИШГОРОДСЬКА ОДПI IРПIНСЬКЕ ВIДДIЛЕННЯ,М.IРПIНЬ,1031
data_ti_sprsti_336,10,32,ПЕРЕЯСЛАВ-ХМЕЛЬНИЦЬКЕ ВIД (М.ПЕРЕЯСЛ-ХМ.) БРОВ.ОДПI,М.ПЕРЕЯСЛАВ-ХМЕЛЬНИЦЬКИЙ,1032
data_ti_sprsti_337,10,33,КАГАРЛИЦЬКЕ ВIДДIЛЕННЯ (М.РЖИЩIВ) БIЛОЦЕРКIВСЬКОЇ ОДПI,М.РЖИЩIВ,1033
data_ti_sprsti_338,10,34,ВIДДIЛЕННЯ У М СЛАВУТИЧI БРОВАРСЬКОЇ ОДПI,М.СЛАВУТИЧ,1034
data_ti_sprsti_339,10,35,КИЕВО-СВЯТОШИНСЬКА ОДПI (ФАСТIВСЬКЕ В. М.ФАСТIВ),М.ФАСТIВ,1035
data_ti_sprsti_340,10,37,КИЕВО-СВЯТОШИНСЬКА ОДПI (ОБУХIВСЬКЕ В. М.ОБУХIВ),М.ОБУХIВ,1037
data_ti_sprsti_341,10,38,ВИШГОРОДСЬКА ОДПI IРПIНСЬКЕ ВIДДIЛЕННЯ М. БУЧА,М.БУЧА,1038
data_ti_sprsti_342,10,51,УПРАВЛIННЯ ОПОДАТКУВАННЯ ОБЛАСНИХ ОРГАНIЗАЦIЙ,КИЇВСЬКА ОБЛАСТЬ,1051
data_ti_sprsti_343,11,1,НОВОУКРАЇНСЬКА ОДПI ГУ ДФС  (БОБРИНЕЦЬКЕ ВIДДIЛЕННЯ),БОБРИНЕЦЬКИЙ РАЙОН,1101
data_ti_sprsti_344,11,2,ГОЛОВАНIВСЬКА ОДПI ГУ ДФС (ВIЛЬШАНСЬКЕ ВIДДIЛЕННЯ),ВIЛЬШАНСЬКИЙ РАЙОН,1102
data_ti_sprsti_345,11,3,ГОЛОВАНIВСЬКА ОДПI ГУ ДФС (ГАЙВОРОНСЬКЕ ВIДДIЛЕННЯ),ГАЙВОРОНСЬКИЙ РАЙОН,1103
data_ti_sprsti_346,11,4,ГОЛОВАНIВСЬКА ОДПI ГУ ДФС У КIРОВОГРАДСЬКIЙ ОБЛАСТI,ГОЛОВАНIВСЬКИЙ РАЙОН,1104
data_ti_sprsti_347,11,5,ГОЛОВАНIВСЬКА ОДПI ГУ ДФС (ДОБРОВЕЛИЧКIВСЬКЕ ВIД-НЯ),ДОБРОВЕЛИЧКIВСЬКИЙ РАЙОН,1105
data_ti_sprsti_348,11,6,КРОПИВНИЦЬКА ОДПI ГУ ДФС (ДОЛИНСЬКЕ ВIДДIЛЕННЯ),ДОЛИНСЬКИЙ РАЙОН,1106
data_ti_sprsti_349,11,7,ОЛЕКСАНДРIЙСЬКА ОДПI ГУ ДФС (ЗНАМ'ЯНСЬКИЙ РАЙОН),ЗНАМ'ЯНСЬКИЙ РАЙОН,1107
data_ti_sprsti_350,11,8,КРОПИВНИЦЬКА ОДПI ГУ ДФС (КIРОВОГРАДСЬКЕ ВIДДIЛЕННЯ),КIРОВОГРАДСЬКИЙ РАЙОН,1108
data_ti_sprsti_351,11,9,НОВОУКРАЇНСЬКА ОДПI ГУ ДФС (КОМПАНIЇВСЬКЕ ВIДДIЛЕННЯ),КОМПАНIЇВСЬКИЙ РАЙОН,1109
data_ti_sprsti_352,11,10,НОВОУКРАЇНСЬКА ОДПI ГУ ДФС (МАЛОВИСКIВСЬКЕ ВIДДIЛЕННЯ),МАЛОВИСКIВСЬКИЙ РАЙОН,1110
data_ti_sprsti_353,11,11,КРОПИВНИЦЬКА ОДПI ГУ ДФС (НОВГОРОДКIВСЬКЕ ВIДДIЛЕННЯ,НОВГОРОДКIВСЬКИЙ РАЙОН,1111
data_ti_sprsti_354,11,12,ГОЛОВАНIВСЬКА ОДПI ГУ ДФС (НОВОАРХАНГЕЛЬСЬКЕ ВIД-ННЯ),НОВОАРХАНГЕЛЬСЬКИЙ РАЙОН,1112
data_ti_sprsti_355,11,13,НОВОУКРАЇНСЬКА  ОДПI ГУ ДФС (НОВОМИРГОРОДСЬКЕ ВIД-НЯ),НОВОМИРГОРОДСЬКИЙ РАЙОН,1113
data_ti_sprsti_356,11,14,НОВОУКРАЇНСЬКА  ОДПI ГУ ДФС У КIРОВОГРАДСЬКIЙ ОБЛАСТI,НОВОУКРАЇНСЬКИЙ РАЙОН,1114
data_ti_sprsti_357,11,15,ОЛЕКСАНДРIЙСЬКА ОДПI ГУ ДФС (ОЛЕКСАНДРIВСЬКЕ ВIДДIЛЕНН,ОЛЕКСАНДРIВСЬКИЙ РАЙОН,1115
data_ti_sprsti_358,11,16,ОЛЕКСАНДРIЙСЬКА ОДПI ГУ ДФС (ОЛЕКСАНДРIЙСЬКИЙ РАЙОН),ОЛЕКСАНДРIЙСЬКИЙ РАЙОН,1116
data_ti_sprsti_359,11,17,ОЛЕКСАНДРIЙСЬКА ОДПI ГУ ДФС (ОНУФРIЇВСЬКЕ ВIДДIЛЕННЯ),ОНУФРIЇВСЬКИЙ РАЙОН,1117
data_ti_sprsti_360,11,18,ОЛЕКСАНДРIЙСЬКА ОДПI ГУ ДФС (ПЕТРIВСЬКЕ ВIДДIЛЕННЯ),ПЕТРIВСЬКИЙ РАЙОН,1118
data_ti_sprsti_361,11,19,ОЛЕКСАНДРIЙСЬКА ОДПI ГУ ДФС (СВIТЛОВОДСЬКИЙ РАЙОН),СВIТЛОВОДСЬКИЙ РАЙОН,1119
data_ti_sprsti_362,11,20,ГОЛОВАНIВСЬКА ОДПI ГУ ДФС (БЛАГОВIЩЕНСЬКЕ ВIДДIЛЕННЯ),БЛАГОВIЩЕНСЬКИЙ РАЙОН,1120
data_ti_sprsti_363,11,21,НОВОУКРАЇНСЬКА ОДПI ГУ ДФС (УСТИНIВСЬКЕ ВIДДIЛЕННЯ),УСТИНIВСЬКИЙ РАЙОН,1121
data_ti_sprsti_364,11,22,ОЛЕКСАНДРIЙСЬКА ОДПI ГУ ДФС (ЗНАМ'ЯНСЬКЕ ВIДДIЛЕННЯ),М.ЗНАМ'ЯНКА,1122
data_ti_sprsti_365,11,23,КРОПИВНИЦЬКА ОДПI ГУ ДФС У КIРОВОГРАДСЬКIЙ ОБЛАСТI,М.КРОПИВНИЦЬКИЙ,1123
data_ti_sprsti_366,11,24,ДПI В ЛЕНIНСЬКОМУ Р-НI М.КIРОВОГРАД,М.КIРОВОГРАД,0
data_ti_sprsti_367,11,25,ДПI В КIРОВСЬКОМУ Р-НI М.КIРОВОГРАД,М.КIРОВОГРАД,0
data_ti_sprsti_368,11,26,ОЛЕКСАНДРIЙСЬКА ОДПI ГУ ДФС У КIРОВОГРАДСЬКIЙ ОБЛАСТI,М.ОЛЕКСАНДРIЯ,1126
data_ti_sprsti_369,11,27,ОЛЕКСАНДРIЙСЬКА ОДПI ГУ ДФС (СВIТЛОВОДСЬКЕ ВIДДIЛЕННЯ),М.СВIТЛОВОДСЬК,1127
data_ti_sprsti_370,12,1,СДПI ПО РОБОТI З ВПП У М.ЛУГАНСЬКУ,М.ЛУГАНСЬК,1201
data_ti_sprsti_371,12,2,ЛУГАНСЬКА ОДПI (АНТРАЦИТIВСЬКЕ ВIДДIЛЕННЯ),М.АНТРАЦИТ,1202
data_ti_sprsti_372,12,3,ЛУГАНСЬКА ОДПI (М.БРЯНКА),М.БРЯНКА,1203
data_ti_sprsti_373,12,4,ЛУГАНСЬКА ОДПI (СТАХАНОВСЬКЕ ВIДДIЛЕННЯ),М.СТАХАНОВ,1204
data_ti_sprsti_374,12,5,ЛУГАНСЬКА ОДПI (М.КIРОВСЬК),М.КIРОВСЬК,1205
data_ti_sprsti_375,12,6,ЛУГАНСЬКА ОДПI (АЛЧЕВСЬКЕ ВIДДIЛЕННЯ),М.АЛЧЕВСЬК,1206
data_ti_sprsti_376,12,7,ЛУГАНСЬКА ОДПI (КРАСНОДОНСЬКЕ ВIДДIЛЕННЯ),М.КРАСНОДОН,1207
data_ti_sprsti_377,12,8,ЛУГАНСЬКА ОДПI (КРАСНОЛУЧСЬКЕ ВIДДIЛЕННЯ),М.КРАСНИЙ ЛУЧ,1208
data_ti_sprsti_378,12,9,ДПI У М.ЛИСИЧАНСЬКУ ГУ ДФС У ЛУГАНСЬКIЙ ОБЛАСТI,М.ЛИСИЧАНСЬК,1209
data_ti_sprsti_379,12,10,ПЕРВОМАЙСЬКА ОДПI ГУ ДФС У ЛУГАНСЬКIЙ ОБЛАСТI,ПОПАСНЯНСЬКИЙ Р-Н,1210
data_ti_sprsti_380,12,11,ЛУГАНСЬКА ОДПI (РОВЕНЬКIВСЬКЕ ВIДДIЛЕННЯ),М.РОВЕНЬКИ,1211
data_ti_sprsti_381,12,12,РУБIЖАНСЬКА ОДПI ГУ ДФС У ЛУГАНСЬКIЙ ОБЛАСТI,М.РУБIЖНЕ,1212
data_ti_sprsti_382,12,13,ЛУГАНСЬКА ОДПI (СВЕРДЛОВСЬКЕ ВIДДIЛЕННЯ),М.СВЕРДЛОВСЬК,1213
data_ti_sprsti_383,12,14,ДПI У М.СЄВЄРОДОНЕЦЬКУ ГУ ДФС У ЛУГАНСЬКIЙ ОБЛАСТI,М.СЄВЄРОДОНЕЦЬК,1214
data_ti_sprsti_384,12,15,ЛУГАНСЬКА ОДПI (АНТРАЦИТIВСЬКИЙ Р-Н),АНТРАЦИТIВСЬКИЙ Р-Н,1215
data_ti_sprsti_385,12,16,СТАНИЧНО-ЛУГАНСЬКА ОДПI (БIЛОВОДСЬКЕ ВIДДIЛЕННЯ),БIЛОВОДСЬКИЙ Р-Н,1216
data_ti_sprsti_386,12,17,СВАТIВСЬКА ОДПI (БIЛОКУРАКИНСЬКЕ ВIДДIЛЕННЯ),БIЛОКУРАКИНСЬКИЙ Р-Н,1217
data_ti_sprsti_387,12,18,ЛУГАНСЬКА ОДПI (КРАСНОДОНСЬКИЙ Р-Н),КРАСНОДОНСЬКИЙ Р-Н,1218
data_ti_sprsti_388,12,19,РУБIЖАНСЬКА ОДПI (КРЕМIНСЬКЕ ВIДДIЛЕННЯ),КРЕМIНСЬКИЙ Р-Н,1219
data_ti_sprsti_389,12,20,ЛУГАНСЬКА ОДПI (ЛУТУГИНСЬКЕ ВIДДIЛЕННЯ),ЛУТУГИНСЬКИЙ Р-Н,1220
data_ti_sprsti_390,12,21,СТАРОБIЛЬСЬКА ОДПI (МАРКIВСЬКЕ ВIДДIЛЕННЯ),МАРКIВСЬКИЙ Р-Н,1221
data_ti_sprsti_391,12,22,СТАНИЧНО-ЛУГАНСЬКА ОДПI (МIЛОВСЬКЕ ВIДДIЛЕННЯ),МIЛОВСЬКИЙ Р-Н,1222
data_ti_sprsti_392,12,23,СЛОВ'ЯНОСЕРБСЬКА ОДПI (НОВОАЙДАРСЬКЕ ВIДДIЛЕННЯ),НОВОАЙДАРСЬКИЙ Р-Н,1223
data_ti_sprsti_393,12,24,СТАРОБIЛЬСЬКА ОДПI (НОВОПСКОВСЬКЕ ВIДДIЛЕННЯ),НОВОПСКОВСЬКИЙ Р-Н,1224
data_ti_sprsti_394,12,25,ЛУГАНСЬКА ОДПI (ПЕРЕВАЛЬСЬКИЙ Р-Н),ПЕРЕВАЛЬСЬКИЙ Р-Н,1225
data_ti_sprsti_395,12,26,ПЕРВОМАЙСЬКА ОДПI (ПОПАСНЯНСЬКЕ ВIДДIЛЕННЯ),ПОПАСНЯНСЬКИЙ Р-Н,1226
data_ti_sprsti_396,12,27,СВАТIВСЬКА ОДПI ГУ ДФС У ЛУГАНСЬКIЙ ОБЛАСТI,СВАТIВСЬКИЙ Р-Н,1227
data_ti_sprsti_397,12,28,СЛОВ'ЯНОСЕРБСЬКА ОДПI  ГУ ДФС У ЛУГАНСЬКIЙ ОБЛАСТI,СЛОВ'ЯНОСЕРБСЬКИЙ Р-Н,1228
data_ti_sprsti_398,12,29,СТАНИЧНО-ЛУГАНСЬКА ОДПI ГУ ДФС У ЛУГАНСЬКIЙ ОБЛАСТI,СТАНИЧНО-ЛУГАНСЬКИЙ Р-Н,1229
data_ti_sprsti_399,12,30,СТАРОБIЛЬСЬКА ОДПI ГУ ДФС У ЛУГАНСЬКIЙ ОБЛАСТI,СТАРОБIЛЬСЬКИЙ Р-Н,1230
data_ti_sprsti_400,12,31,СВАТIВСЬКА ОДПI (ТРОЇЦЬКЕ ВIДДIЛЕННЯ),ТРОЇЦЬКИЙ Р-Н,1231
data_ti_sprsti_401,12,33,ЛУГАНСЬКА ОДПI (АРТЕМIВСЬКЕ ВIДДIЛЕННЯ),АРТЕМIВСЬКИЙ Р-Н М.ЛУГАНСЬК,1233
data_ti_sprsti_402,12,34,ЛУГАНСЬКА ОДПI (ЖОВТНЕВЕ ВIДДIЛЕННЯ),ЖОВТНЕВИЙ Р-Н М.ЛУГАНСЬК,1234
data_ti_sprsti_403,12,35,ЛУГАНСЬКА ОДПI (КАМ'ЯНОБРОДСЬКИЙ Р-Н),КАМ'ЯНОБРОДСЬКИЙ Р-Н М.ЛУГАНСЬК,1235
data_ti_sprsti_404,12,36,ЛУГАНСЬКА ОДПI ГУ ДФС У ЛУГАНСЬКIЙ ОБЛ.,ЛЕНIНСЬКИЙ Р-Н М.ЛУГАНСЬК,1236
data_ti_sprsti_405,12,50,ДПI В МIС.СВЕРДЛОВСЬКУ,СВЕРДЛОВСЬКИЙ Р-Н,0
data_ti_sprsti_406,13,2,СДПI ВПП У М. ЛЬВОВI ДПС,М. ЛЬВIВ,1302
data_ti_sprsti_407,13,3,ЗАЛIЗНИЧНА ОДПI ГУ ДФС У ЛЬВIВСЬКIЙ ОБЛАСТI,ЗАЛIЗНИЧНИЙ РАЙОН М. ЛЬВОВА,1303
data_ti_sprsti_408,13,4,ГАЛИЦЬКА ОДПI ГУ ДФС У ЛЬВIВСЬКIЙ ОБЛАСТI,ГАЛИЦЬКИЙ РАЙОН М. ЛЬВОВА,1304
data_ti_sprsti_409,13,5,ЗАЛIЗНИЧНА ОДПI (ФРАНКIВСЬКЕ ВIДДIЛЕННЯ),ФРАНКIВСЬКИЙ РАЙОН М. ЛЬВОВА,1305
data_ti_sprsti_410,13,6,ЛИЧАКIВСЬКА ОДПI ГУ ДФС У ЛЬВIВСЬКIЙ ОБЛАСТI,ЛИЧАКIВСЬКИЙ РАЙОН М. ЛЬВОВА,1306
data_ti_sprsti_411,13,7,ЛИЧАКIВСЬКА ОДПI (ШЕВЧЕНКIВCЬКЕ ВIДДIЛЕННЯ),ШЕВЧЕНКIВСЬКИЙ РАЙОН М. ЛЬВОВА,1307
data_ti_sprsti_412,13,8,ДРОГОБИЦЬКА ОДПI ГУ ДФС У ЛЬВ.ОБ.(БОРИСЛАВСЬКЕ ВIД-НЯ),М. БОРИСЛАВ,1308
data_ti_sprsti_413,13,9,ДРОГОБИЦЬКА ОДПI ГУ ДФС У ЛЬВIВСЬКIЙ ОБЛАСТI,М. ДРОГОБИЧ,1309
